,FIRE_ZONE,FIRE_YEAR,FIRE_MONTH,SIZE_HA
0,Northwest_Skeena,2009,4,0.0
0,Northwest_Skeena,2009,3,0.0
0,Northwest_Skeena,2009,2,0.0
0,Northwest_Skeena,2009,1,0.0
0,Northwest_Skeena,2008,12,0.0
0,Northwest_Skeena,2008,11,0.0
0,Northwest_Skeena,2008,10,0.0
0,Northwest_Skeena,2008,9,0.0
0,Northwest_Skeena,2008,8,0.0
0,Northwest_Skeena,2008,7,0.0
0,Northwest_Skeena,2008,6,0.0
0,Northwest_Skeena,2008,5,0.0
0,Northwest_Skeena,2008,4,0.0
0,Northwest_Skeena,2008,3,0.0
0,Northwest_Skeena,2008,2,0.0
0,Northwest_Skeena,2008,1,0.0
0,Northwest_Bulkley,2022,12,0.0
0,Northwest_Bulkley,2022,11,0.0
0,Northwest_Bulkley,2022,10,0.0
0,Northwest_Bulkley,2022,9,0.0
0,Northwest_Bulkley,2022,8,1.0
0,Northwest_Bulkley,2022,7,7.9
0,Northwest_Bulkley,2022,6,0.0
0,Northwest_Bulkley,2022,5,0.0
0,Northwest_Bulkley,2022,4,18.4
0,Northwest_Bulkley,2022,3,0.0
0,Northwest_Bulkley,2022,2,0.0
0,Northwest_Bulkley,2022,1,0.0
0,Northwest_Bulkley,2021,12,0.0
0,Northwest_Bulkley,2021,11,0.0
0,Northwest_Bulkley,2021,10,0.0
0,Northwest_Bulkley,2021,9,0.0
0,Northwest_Bulkley,2021,8,0.0
0,Northwest_Bulkley,2021,7,0.0
0,Northwest_Bulkley,2021,6,0.0
0,Northwest_Bulkley,2021,5,0.0
0,Northwest_Bulkley,2021,4,2.4000000000000004
0,Northwest_Bulkley,2021,3,0.0
0,Northwest_Bulkley,2021,2,0.0
0,Northwest_Bulkley,2021,1,0.0
0,Northwest_Bulkley,2020,12,0.0
0,Northwest_Bulkley,2020,11,0.0
0,Northwest_Bulkley,2020,10,0.0
0,Northwest_Bulkley,2020,9,0.0
0,Northwest_Bulkley,2020,8,0.0
0,Northwest_Bulkley,2020,7,0.0
0,Northwest_Bulkley,2020,6,0.0
0,Northwest_Bulkley,2020,5,0.0
0,Northwest_Bulkley,2020,4,3.3
0,Northwest_Bulkley,2020,3,0.0
0,Northwest_Bulkley,2020,2,0.0
0,Northwest_Bulkley,2020,1,0.0
0,Northwest_Bulkley,2019,12,0.0
0,Northwest_Bulkley,2019,11,0.0
0,Northwest_Bulkley,2019,10,0.0
0,Northwest_Bulkley,2019,9,0.0
0,Northwest_Bulkley,2019,8,0.0
0,Northwest_Bulkley,2019,7,0.0
0,Northwest_Bulkley,2019,6,0.0
0,Northwest_Bulkley,2019,5,11.5
0,Northwest_Bulkley,2019,4,14.7
0,Northwest_Bulkley,2019,3,0.0
0,Northwest_Bulkley,2019,2,0.0
0,Northwest_Bulkley,2019,1,0.0
0,Northwest_Bulkley,2018,12,0.0
0,Northwest_Bulkley,2018,11,0.0
0,Northwest_Bulkley,2018,10,14.2
0,Northwest_Bulkley,2018,9,0.0
0,Northwest_Bulkley,2018,8,17507.600000000002
0,Northwest_Bulkley,2018,7,1351.2
0,Northwest_Bulkley,2018,6,2.0
0,Northwest_Bulkley,2018,5,79.3
0,Northwest_Bulkley,2018,4,12.6
0,Northwest_Bulkley,2018,3,0.0
0,Northwest_Bulkley,2018,2,0.0
0,Northwest_Bulkley,2018,1,0.0
0,Northwest_Bulkley,2017,12,0.0
0,Northwest_Bulkley,2017,11,0.0
0,Northwest_Bulkley,2017,10,0.0
0,Northwest_Bulkley,2017,9,0.0
0,Northwest_Bulkley,2017,8,0.0
0,Northwest_Bulkley,2017,7,0.0
0,Northwest_Bulkley,2017,6,0.0
0,Northwest_Bulkley,2017,5,0.0
0,Northwest_Bulkley,2017,4,52.1
0,Northwest_Bulkley,2017,3,0.0
0,Northwest_Bulkley,2017,2,0.0
0,Northwest_Bulkley,2017,1,0.0
0,Northwest_Bulkley,2016,12,0.0
0,Northwest_Bulkley,2016,11,0.0
0,Northwest_Bulkley,2016,10,0.0
0,Northwest_Bulkley,2016,9,0.0
0,Northwest_Bulkley,2016,8,0.0
0,Northwest_Bulkley,2016,7,0.0
0,Northwest_Bulkley,2016,6,0.0
0,Northwest_Bulkley,2016,5,0.0
0,Northwest_Bulkley,2016,4,2.0
0,Northwest_Bulkley,2016,3,0.0
0,Northwest_Bulkley,2016,2,0.0
0,Northwest_Bulkley,2016,1,0.0
0,Northwest_Bulkley,2015,12,0.0
0,Northwest_Bulkley,2015,11,0.0
0,Northwest_Bulkley,2015,10,0.0
0,Northwest_Bulkley,2015,9,0.0
0,Northwest_Bulkley,2015,8,0.0
0,Northwest_Bulkley,2015,7,3.8
0,Northwest_Bulkley,2015,6,0.9
0,Northwest_Bulkley,2015,5,3.1
0,Northwest_Bulkley,2015,4,8.9
0,Northwest_Bulkley,2015,3,0.0
0,Northwest_Bulkley,2015,2,0.0
0,Northwest_Bulkley,2015,1,0.0
0,Northwest_Bulkley,2014,12,0.0
0,Northwest_Bulkley,2014,11,0.0
0,Northwest_Bulkley,2014,10,0.0
0,Northwest_Bulkley,2014,9,4.1
0,Northwest_Bulkley,2014,8,0.0
0,Northwest_Bulkley,2014,7,28.5
0,Northwest_Bulkley,2014,6,0.0
0,Northwest_Bulkley,2014,5,17.3
0,Northwest_Bulkley,2014,4,2.1
0,Northwest_Bulkley,2014,3,0.0
0,Northwest_Bulkley,2014,2,0.0
0,Northwest_Bulkley,2014,1,0.0
0,Northwest_Bulkley,2013,12,0.0
0,Northwest_Bulkley,2013,11,0.0
0,Northwest_Bulkley,2013,10,0.0
0,Northwest_Bulkley,2013,9,0.0
0,Northwest_Bulkley,2013,8,10.1
0,Northwest_Bulkley,2013,7,85.9
0,Northwest_Bulkley,2013,6,1.0
0,Northwest_Bulkley,2013,5,17.9
0,Northwest_Bulkley,2013,4,0.0
0,Northwest_Bulkley,2013,3,0.0
0,Northwest_Bulkley,2013,2,0.0
0,Northwest_Bulkley,2013,1,0.0
0,Northwest_Bulkley,2012,12,0.0
0,Northwest_Bulkley,2012,11,0.0
0,Northwest_Bulkley,2012,10,0.0
0,Northwest_Bulkley,2012,9,0.0
0,Northwest_Bulkley,2012,8,0.0
0,Northwest_Bulkley,2012,7,0.0
0,Northwest_Bulkley,2012,6,0.0
0,Northwest_Bulkley,2012,5,5.5
0,Northwest_Bulkley,2012,4,0.0
0,Northwest_Bulkley,2012,3,0.0
0,Northwest_Bulkley,2012,2,0.0
0,Northwest_Bulkley,2012,1,0.0
0,Northwest_Bulkley,2011,12,0.0
0,Northwest_Bulkley,2011,11,0.0
0,Northwest_Bulkley,2011,10,0.0
0,Northwest_Bulkley,2011,9,0.0
0,Northwest_Bulkley,2011,8,0.0
0,Northwest_Bulkley,2011,7,0.0
0,Northwest_Bulkley,2011,6,0.0
0,Northwest_Bulkley,2011,5,0.0
0,Northwest_Bulkley,2011,4,3.1
0,Northwest_Bulkley,2011,3,0.0
0,Northwest_Bulkley,2011,2,0.0
0,Northwest_Bulkley,2011,1,0.0
0,Northwest_Bulkley,2010,12,0.0
0,Northwest_Bulkley,2010,11,0.0
0,Northwest_Bulkley,2010,10,0.0
0,Northwest_Bulkley,2010,9,0.0
0,Northwest_Bulkley,2010,8,87.6
0,Northwest_Bulkley,2010,7,0.0
0,Northwest_Bulkley,2010,6,0.0
0,Northwest_Bulkley,2010,5,0.0
0,Northwest_Bulkley,2010,4,10.4
0,Northwest_Bulkley,2010,3,0.0
0,Northwest_Bulkley,2010,2,3.8
0,Northwest_Bulkley,2010,1,0.0
0,Northwest_Bulkley,2009,12,0.0
0,Northwest_Bulkley,2009,11,0.0
0,Northwest_Bulkley,2009,10,0.0
0,Northwest_Bulkley,2009,9,0.0
0,Northwest_Bulkley,2009,8,1.4
0,Northwest_Bulkley,2009,7,1304.6
0,Northwest_Bulkley,2009,6,0.0
0,Northwest_Bulkley,2009,5,32.7
0,Northwest_Bulkley,2009,4,20.8
0,Northwest_Bulkley,2009,3,0.0
0,Northwest_Bulkley,2009,2,0.0
0,Northwest_Bulkley,2009,1,0.0
0,Northwest_Bulkley,2008,12,0.0
0,Northwest_Bulkley,2008,11,0.0
0,Northwest_Bulkley,2008,10,0.0
0,Northwest_Bulkley,2008,9,0.0
0,Northwest_Bulkley,2008,8,0.0
0,Northwest_Bulkley,2008,7,0.0
0,Northwest_Bulkley,2008,6,0.0
0,Northwest_Bulkley,2008,5,0.0
0,Northwest_Bulkley,2008,4,0.0
0,Northwest_Bulkley,2008,3,0.0
0,Northwest_Bulkley,2008,2,0.0
0,Northwest_Bulkley,2008,1,0.0
0,Northwest_Nadina,2022,12,0.0
0,Northwest_Nadina,2022,11,0.0
0,Northwest_Nadina,2022,10,0.0
0,Northwest_Nadina,2022,9,0.0
0,Northwest_Nadina,2022,8,408.3
0,Northwest_Nadina,2022,7,0.0
0,Northwest_Nadina,2022,6,0.0
0,Northwest_Nadina,2022,5,2.3
0,Northwest_Nadina,2022,4,4.8
0,Northwest_Nadina,2022,3,0.0
0,Northwest_Nadina,2022,2,0.0
0,Northwest_Nadina,2022,1,0.0
0,Northwest_Nadina,2021,12,0.0
0,Northwest_Nadina,2021,11,0.0
0,Northwest_Nadina,2021,10,0.0
0,Northwest_Nadina,2021,9,0.0
0,Northwest_Nadina,2021,8,2.2
0,Northwest_Nadina,2021,7,21140.1
0,Northwest_Nadina,2021,6,4.1
0,Northwest_Nadina,2021,5,0.0
0,Northwest_Nadina,2021,4,1.7999999999999998
0,Northwest_Nadina,2021,3,0.0
0,Northwest_Nadina,2021,2,0.0
0,Northwest_Nadina,2021,1,0.0
0,Northwest_Nadina,2020,12,0.0
0,Northwest_Nadina,2020,11,0.0
0,Northwest_Nadina,2020,10,0.0
0,Northwest_Nadina,2020,9,0.0
0,Northwest_Nadina,2020,8,5.9
0,Northwest_Nadina,2020,7,0.0
0,Northwest_Nadina,2020,6,0.0
0,Northwest_Nadina,2020,5,0.0
0,Northwest_Nadina,2020,4,0.0
0,Northwest_Nadina,2020,3,0.0
0,Northwest_Nadina,2020,2,0.0
0,Northwest_Nadina,2020,1,0.0
0,Northwest_Nadina,2019,12,0.0
0,Northwest_Nadina,2019,11,0.0
0,Northwest_Nadina,2019,10,0.0
0,Northwest_Nadina,2019,9,0.0
0,Northwest_Nadina,2019,8,0.0
0,Northwest_Nadina,2019,7,0.0
0,Northwest_Nadina,2019,6,2.2
0,Northwest_Nadina,2019,5,0.0
0,Northwest_Nadina,2019,4,3.3
0,Northwest_Nadina,2019,3,0.0
0,Northwest_Nadina,2019,2,0.0
0,Northwest_Nadina,2019,1,0.0
0,Northwest_Nadina,2018,12,0.0
0,Northwest_Nadina,2018,11,0.0
0,Northwest_Nadina,2018,10,2.1
0,Northwest_Nadina,2018,9,0.0
0,Northwest_Nadina,2018,8,173578.39999999997
0,Northwest_Nadina,2018,7,238901.0
0,Northwest_Nadina,2018,6,323.9
0,Northwest_Nadina,2018,5,0.0
0,Northwest_Nadina,2018,4,0.0
0,Northwest_Nadina,2018,3,0.0
0,Northwest_Nadina,2018,2,0.0
0,Northwest_Nadina,2018,1,0.0
0,Northwest_Nadina,2017,12,0.0
0,Northwest_Nadina,2017,11,0.0
0,Northwest_Nadina,2017,10,0.0
0,Northwest_Nadina,2017,9,0.0
0,Northwest_Nadina,2017,8,0.0
0,Northwest_Nadina,2017,7,131.3
0,Northwest_Nadina,2017,6,63.800000000000004
0,Northwest_Nadina,2017,5,2.5
0,Northwest_Nadina,2017,4,1.7
0,Northwest_Nadina,2017,3,0.0
0,Northwest_Nadina,2017,2,0.0
0,Northwest_Nadina,2017,1,0.0
0,Northwest_Nadina,2016,12,0.0
0,Northwest_Nadina,2016,11,0.0
0,Northwest_Nadina,2016,10,0.0
0,Northwest_Nadina,2016,9,0.0
0,Northwest_Nadina,2016,8,9.7
0,Northwest_Nadina,2016,7,0.0
0,Northwest_Nadina,2016,6,32.8
0,Northwest_Nadina,2016,5,1.8
0,Northwest_Nadina,2016,4,143.70000000000002
0,Northwest_Nadina,2016,3,29.5
0,Northwest_Nadina,2016,2,0.0
0,Northwest_Nadina,2016,1,0.0
0,Northwest_Nadina,2015,12,0.0
0,Northwest_Nadina,2015,11,0.0
0,Northwest_Nadina,2015,10,0.0
0,Northwest_Nadina,2015,9,0.0
0,Northwest_Nadina,2015,8,0.0
0,Northwest_Nadina,2015,7,1.7
0,Northwest_Nadina,2015,6,0.0
0,Northwest_Nadina,2015,5,0.0
0,Northwest_Nadina,2015,4,1.4
0,Northwest_Nadina,2015,3,0.0
0,Northwest_Nadina,2015,2,0.0
0,Northwest_Nadina,2015,1,0.0
0,Northwest_Nadina,2014,12,0.0
0,Northwest_Nadina,2014,11,0.0
0,Northwest_Nadina,2014,10,0.0
0,Northwest_Nadina,2014,9,0.0
0,Northwest_Nadina,2014,8,3624.6
0,Northwest_Nadina,2014,7,136559.40000000002
0,Northwest_Nadina,2014,6,0.0
0,Northwest_Nadina,2014,5,7.699999999999999
0,Northwest_Nadina,2014,4,4.5
0,Northwest_Nadina,2014,3,0.0
0,Northwest_Nadina,2014,2,0.0
0,Northwest_Nadina,2014,1,0.0
0,Northwest_Nadina,2013,12,0.0
0,Northwest_Nadina,2013,11,0.0
0,Northwest_Nadina,2013,10,0.0
0,Northwest_Nadina,2013,9,3358.8
0,Northwest_Nadina,2013,8,12.5
0,Northwest_Nadina,2013,7,6.4
0,Northwest_Nadina,2013,6,0.0
0,Northwest_Nadina,2013,5,15.2
0,Northwest_Nadina,2013,4,13.2
0,Northwest_Nadina,2013,3,0.0
0,Northwest_Nadina,2013,2,0.0
0,Northwest_Nadina,2013,1,0.0
0,Northwest_Nadina,2012,12,0.0
0,Northwest_Nadina,2012,11,0.0
0,Northwest_Nadina,2012,10,0.0
0,Northwest_Nadina,2012,9,2.1
0,Northwest_Nadina,2012,8,9835.8
0,Northwest_Nadina,2012,7,0.0
0,Northwest_Nadina,2012,6,0.0
0,Northwest_Nadina,2012,5,0.0
0,Northwest_Nadina,2012,4,0.0
0,Northwest_Nadina,2012,3,0.0
0,Northwest_Nadina,2012,2,0.0
0,Northwest_Nadina,2012,1,0.0
0,Northwest_Nadina,2011,12,0.0
0,Northwest_Nadina,2011,11,0.0
0,Northwest_Nadina,2011,10,0.0
0,Northwest_Nadina,2011,9,3.2
0,Northwest_Nadina,2011,8,0.0
0,Northwest_Nadina,2011,7,0.0
0,Northwest_Nadina,2011,6,0.0
0,Northwest_Nadina,2011,5,0.0
0,Northwest_Nadina,2011,4,0.0
0,Northwest_Nadina,2011,3,0.0
0,Northwest_Nadina,2011,2,0.0
0,Northwest_Nadina,2011,1,0.0
0,Northwest_Nadina,2010,12,0.0
0,Northwest_Nadina,2010,11,0.0
0,Northwest_Nadina,2010,10,21.3
0,Northwest_Nadina,2010,9,0.0
0,Northwest_Nadina,2010,8,2909.7999999999997
0,Northwest_Nadina,2010,7,52554.49999999999
0,Northwest_Nadina,2010,6,1.5
0,Northwest_Nadina,2010,5,0.0
0,Northwest_Nadina,2010,4,23.9
0,Northwest_Nadina,2010,3,0.0
0,Northwest_Nadina,2010,2,0.0
0,Northwest_Nadina,2010,1,0.0
0,Northwest_Nadina,2009,12,0.0
0,Northwest_Nadina,2009,11,0.0
0,Northwest_Nadina,2009,10,0.0
0,Northwest_Nadina,2009,9,0.0
0,Northwest_Nadina,2009,8,304.8
0,Northwest_Nadina,2009,7,3889.4
0,Northwest_Nadina,2009,6,4.6
0,Northwest_Nadina,2009,5,23.900000000000002
0,Northwest_Nadina,2009,4,13.0
0,Northwest_Nadina,2009,3,0.0
0,Northwest_Nadina,2009,2,0.0
0,Northwest_Nadina,2009,1,0.0
0,Northwest_Nadina,2008,12,0.0
0,Northwest_Nadina,2008,11,0.0
0,Northwest_Nadina,2008,10,0.0
0,Northwest_Nadina,2008,9,0.0
0,Northwest_Nadina,2008,8,0.0
0,Northwest_Nadina,2008,7,0.0
0,Northwest_Nadina,2008,6,0.0
0,Northwest_Nadina,2008,5,0.0
0,Northwest_Nadina,2008,4,0.0
0,Northwest_Nadina,2008,3,0.0
0,Northwest_Nadina,2008,2,0.0
0,Northwest_Nadina,2008,1,0.0
0,Southeast_Kootenay,2022,12,0.0
0,Southeast_Kootenay,2022,11,0.0
0,Southeast_Kootenay,2022,10,0.0
0,Southeast_Kootenay,2022,9,334.0
0,Southeast_Kootenay,2022,8,2530.8999999999996
0,Southeast_Kootenay,2022,7,1925.6
0,Southeast_Kootenay,2022,6,69.1
0,Southeast_Kootenay,2022,5,0.0
0,Southeast_Kootenay,2022,4,0.0
0,Southeast_Kootenay,2022,3,0.0
0,Southeast_Kootenay,2022,2,0.0
0,Southeast_Kootenay,2022,1,0.0
0,Southeast_Kootenay,2021,12,0.0
0,Southeast_Kootenay,2021,11,0.0
0,Southeast_Kootenay,2021,10,0.0
0,Southeast_Kootenay,2021,9,0.0
0,Southeast_Kootenay,2021,8,0.0
0,Southeast_Kootenay,2021,7,15295.300000000001
0,Southeast_Kootenay,2021,6,0.0
0,Southeast_Kootenay,2021,5,6.4
0,Southeast_Kootenay,2021,4,0.0
0,Southeast_Kootenay,2021,3,0.0
0,Southeast_Kootenay,2021,2,0.0
0,Southeast_Kootenay,2021,1,0.0
0,Southeast_Kootenay,2020,12,0.0
0,Southeast_Kootenay,2020,11,0.0
0,Southeast_Kootenay,2020,10,0.0
0,Southeast_Kootenay,2020,9,0.0
0,Southeast_Kootenay,2020,8,20.6
0,Southeast_Kootenay,2020,7,1161.6
0,Southeast_Kootenay,2020,6,0.0
0,Southeast_Kootenay,2020,5,0.0
0,Southeast_Kootenay,2020,4,0.0
0,Southeast_Kootenay,2020,3,6.9
0,Southeast_Kootenay,2020,2,0.0
0,Southeast_Kootenay,2020,1,0.0
0,Southeast_Kootenay,2019,12,0.0
0,Southeast_Kootenay,2019,11,0.0
0,Southeast_Kootenay,2019,10,0.0
0,Southeast_Kootenay,2019,9,4.8
0,Southeast_Kootenay,2019,8,0.0
0,Southeast_Kootenay,2019,7,5.1
0,Southeast_Kootenay,2019,6,0.0
0,Southeast_Kootenay,2019,5,1.3
0,Southeast_Kootenay,2019,4,0.0
0,Southeast_Kootenay,2019,3,0.0
0,Southeast_Kootenay,2019,2,0.0
0,Southeast_Kootenay,2019,1,0.0
0,Southeast_Kootenay,2018,12,0.0
0,Southeast_Kootenay,2018,11,0.0
0,Southeast_Kootenay,2018,10,0.0
0,Southeast_Kootenay,2018,9,0.0
0,Southeast_Kootenay,2018,8,1308.7
0,Southeast_Kootenay,2018,7,9852.1
0,Southeast_Kootenay,2018,6,0.0
0,Southeast_Kootenay,2018,5,0.0
0,Southeast_Kootenay,2018,4,0.0
0,Southeast_Kootenay,2018,3,0.0
0,Southeast_Kootenay,2018,2,0.0
0,Southeast_Kootenay,2018,1,0.0
0,Southeast_Kootenay,2017,12,0.0
0,Southeast_Kootenay,2017,11,0.0
0,Southeast_Kootenay,2017,10,2.6
0,Southeast_Kootenay,2017,9,1.6
0,Southeast_Kootenay,2017,8,98.30000000000001
0,Southeast_Kootenay,2017,7,11124.5
0,Southeast_Kootenay,2017,6,0.0
0,Southeast_Kootenay,2017,5,0.0
0,Southeast_Kootenay,2017,4,0.0
0,Southeast_Kootenay,2017,3,0.0
0,Southeast_Kootenay,2017,2,0.0
0,Southeast_Kootenay,2017,1,0.0
0,Southeast_Kootenay,2016,12,0.0
0,Southeast_Kootenay,2016,11,0.0
0,Southeast_Kootenay,2016,10,0.0
0,Southeast_Kootenay,2016,9,0.0
0,Southeast_Kootenay,2016,8,2.5
0,Southeast_Kootenay,2016,7,4.2
0,Southeast_Kootenay,2016,6,0.0
0,Southeast_Kootenay,2016,5,0.0
0,Southeast_Kootenay,2016,4,0.0
0,Southeast_Kootenay,2016,3,0.0
0,Southeast_Kootenay,2016,2,0.0
0,Southeast_Kootenay,2016,1,0.0
0,Southeast_Kootenay,2015,12,0.0
0,Southeast_Kootenay,2015,11,0.0
0,Southeast_Kootenay,2015,10,15.5
0,Southeast_Kootenay,2015,9,0.0
0,Southeast_Kootenay,2015,8,786.6
0,Southeast_Kootenay,2015,7,99.79999999999998
0,Southeast_Kootenay,2015,6,1310.5
0,Southeast_Kootenay,2015,5,0.0
0,Southeast_Kootenay,2015,4,0.0
0,Southeast_Kootenay,2015,3,0.0
0,Southeast_Kootenay,2015,2,0.0
0,Southeast_Kootenay,2015,1,0.0
0,Southeast_Kootenay,2014,12,0.0
0,Southeast_Kootenay,2014,11,0.0
0,Southeast_Kootenay,2014,10,0.0
0,Southeast_Kootenay,2014,9,0.0
0,Southeast_Kootenay,2014,8,165.79999999999998
0,Southeast_Kootenay,2014,7,37.4
0,Southeast_Kootenay,2014,6,3.5
0,Southeast_Kootenay,2014,5,0.0
0,Southeast_Kootenay,2014,4,8.7
0,Southeast_Kootenay,2014,3,0.0
0,Southeast_Kootenay,2014,2,0.0
0,Southeast_Kootenay,2014,1,0.0
0,Southeast_Kootenay,2013,12,0.0
0,Southeast_Kootenay,2013,11,0.0
0,Southeast_Kootenay,2013,10,21.299999999999997
0,Southeast_Kootenay,2013,9,9.7
0,Southeast_Kootenay,2013,8,203.9
0,Southeast_Kootenay,2013,7,11.3
0,Southeast_Kootenay,2013,6,0.0
0,Southeast_Kootenay,2013,5,0.0
0,Southeast_Kootenay,2013,4,0.0
0,Southeast_Kootenay,2013,3,0.0
0,Southeast_Kootenay,2013,2,0.0
0,Southeast_Kootenay,2013,1,0.0
0,Southeast_Kootenay,2012,12,0.0
0,Southeast_Kootenay,2012,11,0.0
0,Southeast_Kootenay,2012,10,0.0
0,Southeast_Kootenay,2012,9,15.7
0,Southeast_Kootenay,2012,8,61.400000000000006
0,Southeast_Kootenay,2012,7,0.0
0,Southeast_Kootenay,2012,6,0.0
0,Southeast_Kootenay,2012,5,0.0
0,Southeast_Kootenay,2012,4,0.0
0,Southeast_Kootenay,2012,3,0.0
0,Southeast_Kootenay,2012,2,0.0
0,Southeast_Kootenay,2012,1,0.0
0,Southeast_Kootenay,2011,12,0.0
0,Southeast_Kootenay,2011,11,0.0
0,Southeast_Kootenay,2011,10,0.0
0,Southeast_Kootenay,2011,9,0.0
0,Southeast_Kootenay,2011,8,0.0
0,Southeast_Kootenay,2011,7,0.0
0,Southeast_Kootenay,2011,6,0.0
0,Southeast_Kootenay,2011,5,0.0
0,Southeast_Kootenay,2011,4,0.0
0,Southeast_Kootenay,2011,3,0.0
0,Southeast_Kootenay,2011,2,0.0
0,Southeast_Kootenay,2011,1,0.0
0,Southeast_Kootenay,2010,12,0.0
0,Southeast_Kootenay,2010,11,0.0
0,Southeast_Kootenay,2010,10,11.700000000000001
0,Southeast_Kootenay,2010,9,0.0
0,Southeast_Kootenay,2010,8,110.2
0,Southeast_Kootenay,2010,7,5.0
0,Southeast_Kootenay,2010,6,0.0
0,Southeast_Kootenay,2010,5,0.0
0,Southeast_Kootenay,2010,4,0.1
0,Southeast_Kootenay,2010,3,0.0
0,Southeast_Kootenay,2010,2,0.0
0,Southeast_Kootenay,2010,1,0.0
0,Southeast_Kootenay,2009,12,0.0
0,Southeast_Kootenay,2009,11,0.0
0,Southeast_Kootenay,2009,10,0.0
0,Southeast_Kootenay,2009,9,32.5
0,Southeast_Kootenay,2009,8,141.20000000000002
0,Southeast_Kootenay,2009,7,4.699999999999999
0,Southeast_Kootenay,2009,6,0.0
0,Southeast_Kootenay,2009,5,0.0
0,Southeast_Kootenay,2009,4,0.0
0,Southeast_Kootenay,2009,3,0.0
0,Southeast_Kootenay,2009,2,0.0
0,Southeast_Kootenay,2009,1,0.0
0,Southeast_Kootenay,2008,12,0.0
0,Southeast_Kootenay,2008,11,0.0
0,Southeast_Kootenay,2008,10,0.0
0,Southeast_Kootenay,2008,9,0.0
0,Southeast_Kootenay,2008,8,0.0
0,Southeast_Kootenay,2008,7,0.0
0,Southeast_Kootenay,2008,6,0.0
0,Southeast_Kootenay,2008,5,0.0
0,Southeast_Kootenay,2008,4,0.0
0,Southeast_Kootenay,2008,3,0.0
0,Southeast_Kootenay,2008,2,0.0
0,Southeast_Kootenay,2008,1,0.0
0,Southeast_Boundary,2022,12,0.0
0,Southeast_Boundary,2022,11,0.0
0,Southeast_Boundary,2022,10,255.7
0,Southeast_Boundary,2022,9,38.7
0,Southeast_Boundary,2022,8,0.1
0,Southeast_Boundary,2022,7,2.8
0,Southeast_Boundary,2022,6,0.0
0,Southeast_Boundary,2022,5,4.6
0,Southeast_Boundary,2022,4,54.800000000000004
0,Southeast_Boundary,2022,3,0.0
0,Southeast_Boundary,2022,2,0.0
0,Southeast_Boundary,2022,1,0.0
0,Southeast_Boundary,2021,12,0.0
0,Southeast_Boundary,2021,11,0.0
0,Southeast_Boundary,2021,10,0.0
0,Southeast_Boundary,2021,9,0.0
0,Southeast_Boundary,2021,8,268.3
0,Southeast_Boundary,2021,7,7920.700000000001
0,Southeast_Boundary,2021,6,0.0
0,Southeast_Boundary,2021,5,1.6
0,Southeast_Boundary,2021,4,0.0
0,Southeast_Boundary,2021,3,0.0
0,Southeast_Boundary,2021,2,0.0
0,Southeast_Boundary,2021,1,0.0
0,Southeast_Boundary,2020,12,0.0
0,Southeast_Boundary,2020,11,0.0
0,Southeast_Boundary,2020,10,0.0
0,Southeast_Boundary,2020,9,0.0
0,Southeast_Boundary,2020,8,77.5
0,Southeast_Boundary,2020,7,0.0
0,Southeast_Boundary,2020,6,0.0
0,Southeast_Boundary,2020,5,0.0
0,Southeast_Boundary,2020,4,5.3
0,Southeast_Boundary,2020,3,0.0
0,Southeast_Boundary,2020,2,0.0
0,Southeast_Boundary,2020,1,0.0
0,Southeast_Boundary,2019,12,0.0
0,Southeast_Boundary,2019,11,0.0
0,Southeast_Boundary,2019,10,0.0
0,Southeast_Boundary,2019,9,0.0
0,Southeast_Boundary,2019,8,1.1
0,Southeast_Boundary,2019,7,0.0
0,Southeast_Boundary,2019,6,11.2
0,Southeast_Boundary,2019,5,0.0
0,Southeast_Boundary,2019,4,0.0
0,Southeast_Boundary,2019,3,0.0
0,Southeast_Boundary,2019,2,0.0
0,Southeast_Boundary,2019,1,0.0
0,Southeast_Boundary,2018,12,0.0
0,Southeast_Boundary,2018,11,0.0
0,Southeast_Boundary,2018,10,0.0
0,Southeast_Boundary,2018,9,2.4
0,Southeast_Boundary,2018,8,554.9
0,Southeast_Boundary,2018,7,0.0
0,Southeast_Boundary,2018,6,0.0
0,Southeast_Boundary,2018,5,0.0
0,Southeast_Boundary,2018,4,0.0
0,Southeast_Boundary,2018,3,0.0
0,Southeast_Boundary,2018,2,0.0
0,Southeast_Boundary,2018,1,0.0
0,Southeast_Boundary,2017,12,0.0
0,Southeast_Boundary,2017,11,0.0
0,Southeast_Boundary,2017,10,0.0
0,Southeast_Boundary,2017,9,1.5
0,Southeast_Boundary,2017,8,2307.7
0,Southeast_Boundary,2017,7,0.0
0,Southeast_Boundary,2017,6,0.0
0,Southeast_Boundary,2017,5,0.0
0,Southeast_Boundary,2017,4,0.0
0,Southeast_Boundary,2017,3,0.0
0,Southeast_Boundary,2017,2,0.0
0,Southeast_Boundary,2017,1,0.0
0,Southeast_Boundary,2016,12,0.0
0,Southeast_Boundary,2016,11,0.0
0,Southeast_Boundary,2016,10,0.0
0,Southeast_Boundary,2016,9,0.0
0,Southeast_Boundary,2016,8,145.9
0,Southeast_Boundary,2016,7,1.0
0,Southeast_Boundary,2016,6,218.7
0,Southeast_Boundary,2016,5,0.0
0,Southeast_Boundary,2016,4,0.0
0,Southeast_Boundary,2016,3,0.0
0,Southeast_Boundary,2016,2,3.7
0,Southeast_Boundary,2016,1,0.0
0,Southeast_Boundary,2015,12,0.0
0,Southeast_Boundary,2015,11,0.0
