,zone,date,area_burned,mean_temp,total_precip
1179,Northwest_Cassiar,2014-09-30,0.0,8.483333333333333,64.9
1180,Northwest_Cassiar,2014-08-31,0.0,12.609677419354838,18.4
1181,Northwest_Cassiar,2014-07-31,50.5,13.75483870967742,36.4
1182,Northwest_Cassiar,2014-06-30,0.0,10.262068965517242,32.9
1183,Northwest_Cassiar,2014-05-31,0.0,8.006896551724138,17.9
1184,Northwest_Cassiar,2014-04-30,0.0,0.9266666666666664,30.1
1185,Northwest_Cassiar,2014-03-31,0.0,-11.003333333333334,14.900000000000002
1186,Northwest_Cassiar,2014-02-28,0.0,-18.610714285714288,8.5
1187,Northwest_Cassiar,2014-01-31,0.0,-8.52,22.2
1188,Northwest_Cassiar,2013-12-31,0.0,-15.564516129032258,86.9
1189,Northwest_Cassiar,2013-11-30,0.0,-10.650000000000002,54.2
1190,Northwest_Cassiar,2013-10-31,0.0,2.453571428571429,31.9
1191,Northwest_Cassiar,2013-09-30,0.0,9.723333333333333,20.9
1192,Northwest_Cassiar,2013-08-31,108.9,14.246666666666664,28.5
1193,Northwest_Cassiar,2013-07-31,0.9,13.426666666666668,80.8
1194,Northwest_Cassiar,2013-06-30,3115.1,13.196666666666664,49.40000000000001
1195,Northwest_Cassiar,2013-05-31,1.9,7.846428571428571,16.1
1196,Northwest_Cassiar,2013-04-30,0.0,-1.5586206896551722,45.0
1197,Northwest_Cassiar,2013-03-31,0.0,-9.9,20.0
1198,Northwest_Cassiar,2013-02-28,0.0,-6.525,15.8
1199,Northwest_Cassiar,2013-01-31,0.0,-11.625806451612902,34.8
1200,Northwest_Cassiar,2012-12-31,0.0,-18.03214285714285,41.6
1201,Northwest_Cassiar,2012-11-30,0.0,-13.0,34.8
1202,Northwest_Cassiar,2012-10-31,0.0,-3.4366666666666665,27.399999999999995
1203,Northwest_Cassiar,2012-09-30,0.0,7.626666666666667,33.9
1204,Northwest_Cassiar,2012-08-31,3793.2,12.341935483870966,52.100000000000016
1205,Northwest_Cassiar,2012-07-31,2.9,13.27741935483871,34.5
1206,Northwest_Cassiar,2012-06-30,0.0,10.586666666666666,58.99999999999999
1207,Northwest_Cassiar,2012-05-31,0.0,5.203333333333333,17.9
1208,Northwest_Cassiar,2012-04-30,0.0,2.3233333333333337,3.9
1209,Northwest_Cassiar,2012-03-31,0.0,-6.3,21.200000000000003
1210,Northwest_Cassiar,2012-02-29,0.0,-9.075862068965517,2.5
1211,Northwest_Cassiar,2012-01-31,0.0,-16.448387096774194,19.2
1212,Northwest_Cassiar,2011-12-31,0.0,-10.006666666666666,37.900000000000006
1213,Northwest_Cassiar,2011-11-30,0.0,-11.4,31.8
1214,Northwest_Cassiar,2011-10-31,0.0,1.093333333333333,21.000000000000004
1215,Northwest_Cassiar,2011-09-30,0.0,7.1000000000000005,35.50000000000001
1216,Northwest_Cassiar,2011-08-31,0.0,10.05,59.70000000000001
1217,Northwest_Cassiar,2011-07-31,0.0,12.538709677419352,47.2
1218,Northwest_Cassiar,2011-06-30,0.0,11.18214285714286,80.5
1219,Northwest_Cassiar,2011-05-31,10999.7,7.919354838709676,25.2
1220,Northwest_Cassiar,2011-04-30,6.6,-0.3633333333333333,7.9
1221,Northwest_Cassiar,2011-03-31,0.0,-10.535483870967742,19.5
1222,Northwest_Cassiar,2011-02-28,0.0,-13.15185185185185,13.2
1223,Northwest_Cassiar,2011-01-31,0.0,-14.4,37.30000000000001
1224,Northwest_Cassiar,2010-12-31,0.0,-19.9258064516129,36.5
1225,Northwest_Cassiar,2010-11-30,0.0,-8.03,26.4
1226,Northwest_Cassiar,2010-10-31,0.0,1.574193548387096,23.7
1227,Northwest_Cassiar,2010-09-30,3.9,7.42,38.7
1228,Northwest_Cassiar,2010-08-31,0.0,13.303333333333336,36.1
1229,Northwest_Cassiar,2010-07-31,35331.4,12.958064516129031,13.199999999999998
1230,Northwest_Cassiar,2010-06-30,20365.1,10.766666666666664,20.7
1231,Northwest_Cassiar,2010-05-31,223.4,7.793103448275862,9.5
1232,Northwest_Cassiar,2010-04-30,0.0,1.9866666666666668,0.0
1233,Northwest_Cassiar,2010-03-31,0.0,-2.548275862068966,0.0
1234,Northwest_Cassiar,2010-02-28,0.0,-7.328571428571429,6.5
1235,Northwest_Cassiar,2010-01-31,0.0,-16.110000000000003,12.2
1236,Northwest_Cassiar,2009-12-31,0.0,-18.14838709677419,7.399999999999999
1237,Northwest_Cassiar,2009-11-30,0.0,-8.146666666666667,17.000000000000004
1238,Northwest_Cassiar,2009-10-31,0.0,0.2129032258064516,40.4
1239,Northwest_Cassiar,2009-09-30,0.0,7.750000000000001,66.2
1240,Northwest_Cassiar,2009-08-31,88.2,12.00967741935484,70.0
1241,Northwest_Cassiar,2009-07-31,7974.200000000001,15.019354838709676,10.0
1242,Northwest_Cassiar,2009-06-30,2789.0,11.800000000000002,56.0
1243,Northwest_Cassiar,2009-05-31,0.1,5.541379310344827,36.5
1244,Northwest_Cassiar,2009-04-30,0.0,0.3533333333333333,8.8
1245,Northwest_Cassiar,2009-03-31,0.0,-10.712903225806452,12.3
1246,Northwest_Cassiar,2009-02-28,0.0,-14.074999999999998,16.099999999999998
1247,Northwest_Cassiar,2009-01-31,0.0,-17.783870967741937,70.5
1248,Northwest_Cassiar,2008-12-31,0.0,-21.55333333333333,32.2
1249,Northwest_Cassiar,2008-11-30,0.0,-7.4,40.2
1250,Northwest_Cassiar,2008-10-31,0.0,2.2333333333333334,20.9
1251,Northwest_Cassiar,2008-09-30,0.0,7.333333333333333,0.0
1252,Northwest_Cassiar,2008-08-31,0.0,11.48333333333333,50.0
1253,Northwest_Cassiar,2008-07-31,0.0,11.499999999999998,71.60000000000001
1254,Northwest_Cassiar,2008-06-30,0.0,9.15,34.599999999999994
1255,Northwest_Cassiar,2008-05-31,0.0,7.283333333333333,11.5
1256,Northwest_Cassiar,2008-04-30,0.0,-0.906896551724138,30.9
1257,Northwest_Cassiar,2008-03-31,0.0,-5.28,6.0
1258,Northwest_Cassiar,2008-02-29,0.0,-14.003448275862068,36.1
1259,Northwest_Cassiar,2008-01-31,0.0,-17.341935483870973,30.300000000000004
1260,Northwest_Skeena,2022-12-31,0.0,-4.3,0.0
1261,Northwest_Skeena,2022-11-30,0.0,0.3874999999999999,121.2
1262,Northwest_Skeena,2022-10-31,0.0,10.345454545454546,154.4
1263,Northwest_Skeena,2022-09-30,0.0,14.43846153846154,17.400000000000002
1264,Northwest_Skeena,2022-08-31,53.7,19.65,4.1
1265,Northwest_Skeena,2022-07-31,0.0,20.625,6.8
1266,Northwest_Skeena,2022-06-30,0.0,16.9,24.0
1267,Northwest_Skeena,2022-05-31,0.0,9.873684210526315,15.8
1268,Northwest_Skeena,2022-04-30,0.0,6.485714285714286,68.8
1269,Northwest_Skeena,2022-03-31,0.0,4.559259259259259,103.0
1270,Northwest_Skeena,2022-02-28,0.0,1.0636363636363635,116.0
1271,Northwest_Skeena,2022-01-31,0.0,-2.5285714285714285,73.0
1272,Northwest_Skeena,2021-12-31,0.0,-9.06,4.6
1273,Northwest_Skeena,2021-11-30,0.0,3.905263157894736,102.20000000000002
1274,Northwest_Skeena,2021-10-31,0.0,7.415789473684211,83.2
1275,Northwest_Skeena,2021-09-30,0.0,12.364285714285716,163.1
1276,Northwest_Skeena,2021-08-31,0.0,18.504761904761903,24.7
1277,Northwest_Skeena,2021-07-31,0.0,18.844,40.7
1278,Northwest_Skeena,2021-06-30,0.0,16.676923076923078,40.8
1279,Northwest_Skeena,2021-05-31,4.3,11.334615384615386,44.3
1280,Northwest_Skeena,2021-04-30,0.0,7.483333333333335,46.7
1281,Northwest_Skeena,2021-03-31,0.0,3.087096774193548,169.39999999999998
1282,Northwest_Skeena,2021-02-28,0.0,-1.6535714285714285,142.8
1283,Northwest_Skeena,2021-01-31,0.0,0.5580645161290324,198.6
1284,Northwest_Skeena,2020-12-31,0.0,2.2516129032258063,193.4
1285,Northwest_Skeena,2020-11-30,0.0,2.3966666666666665,215.4
1286,Northwest_Skeena,2020-10-31,0.0,7.106451612903228,121.6
1287,Northwest_Skeena,2020-09-30,0.0,14.3448275862069,101.0
1288,Northwest_Skeena,2020-08-31,0.0,15.22,160.29999999999995
1289,Northwest_Skeena,2020-07-31,0.0,16.517241379310345,50.6
1290,Northwest_Skeena,2020-06-30,0.0,13.784615384615384,24.4
1291,Northwest_Skeena,2020-05-31,39.7,13.013333333333334,30.6
1292,Northwest_Skeena,2020-04-30,0.0,7.31,32.99999999999999
1293,Northwest_Skeena,2020-03-31,0.0,3.212903225806452,55.2
1294,Northwest_Skeena,2020-02-29,0.0,1.3444444444444443,53.6
1295,Northwest_Skeena,2020-01-31,0.0,-3.7451612903225815,270.8
1296,Northwest_Skeena,2019-12-31,0.0,-0.3870967741935482,117.2
1297,Northwest_Skeena,2019-11-30,0.0,4.283333333333334,175.3
1298,Northwest_Skeena,2019-10-31,0.0,6.760000000000001,121.8
1299,Northwest_Skeena,2019-09-30,0.0,13.517857142857142,58.400000000000006
1300,Northwest_Skeena,2019-08-31,44.4,17.886206896551727,39.0
1301,Northwest_Skeena,2019-07-31,0.0,18.38666666666667,80.20000000000002
1302,Northwest_Skeena,2019-06-30,0.7,15.843333333333334,42.39999999999999
1303,Northwest_Skeena,2019-05-31,2.3,14.68709677419355,25.8
1304,Northwest_Skeena,2019-04-30,0.0,7.500000000000002,58.6
1305,Northwest_Skeena,2019-03-31,0.0,3.632258064516128,19.4
1306,Northwest_Skeena,2019-02-28,0.0,-5.070370370370371,11.2
1307,Northwest_Skeena,2019-01-31,0.0,1.035483870967742,143.00000000000003
1308,Northwest_Skeena,2018-12-31,0.0,0.3548387096774194,140.3
1309,Northwest_Skeena,2018-11-30,0.0,4.743333333333334,144.70000000000002
1310,Northwest_Skeena,2018-10-31,2.7,7.483333333333334,97.4
1311,Northwest_Skeena,2018-09-30,0.0,12.73703703703704,31.6
1312,Northwest_Skeena,2018-08-31,0.0,19.569230769230767,6.200000000000001
1313,Northwest_Skeena,2018-07-31,1067.8000000000002,19.945161290322577,12.0
1314,Northwest_Skeena,2018-06-30,0.0,15.04,30.2
1315,Northwest_Skeena,2018-05-31,0.0,13.21935483870968,33.20000000000001
1316,Northwest_Skeena,2018-04-30,0.0,6.834482758620691,33.2
1317,Northwest_Skeena,2018-03-31,0.0,2.3129032258064512,38.0
1318,Northwest_Skeena,2018-02-28,0.0,-3.874074074074074,106.2
1319,Northwest_Skeena,2018-01-31,0.0,-0.8516129032258065,131.2
1320,Northwest_Skeena,2017-12-31,0.0,-1.7758620689655171,28.4
1321,Northwest_Skeena,2017-11-30,0.0,0.5833333333333334,193.8
1322,Northwest_Skeena,2017-10-31,0.0,6.5200000000000005,261.3999999999999
1323,Northwest_Skeena,2017-09-30,0.0,14.173333333333336,90.60000000000002
1324,Northwest_Skeena,2017-08-31,0.0,18.030000000000005,61.000000000000014
1325,Northwest_Skeena,2017-07-31,0.0,16.200000000000003,39.2
1326,Northwest_Skeena,2017-06-30,0.0,14.316666666666666,62.4
1327,Northwest_Skeena,2017-05-31,0.0,11.84,99.1
1328,Northwest_Skeena,2017-04-30,0.0,8.613333333333335,31.300000000000004
1329,Northwest_Skeena,2017-03-31,0.0,1.7516129032258063,97.10000000000002
1330,Northwest_Skeena,2017-02-28,0.0,-1.6071428571428563,60.8
1331,Northwest_Skeena,2017-01-31,0.0,-2.4645161290322584,142.9
1332,Northwest_Skeena,2016-12-31,0.0,-3.9,99.4
1333,Northwest_Skeena,2016-11-30,0.0,4.1033333333333335,355.0
1334,Northwest_Skeena,2016-10-31,0.0,8.035483870967743,41.2
1335,Northwest_Skeena,2016-09-30,0.0,13.59,94.6
1336,Northwest_Skeena,2016-08-31,0.0,19.04,46.4
1337,Northwest_Skeena,2016-07-31,12.7,18.187096774193545,28.0
1338,Northwest_Skeena,2016-06-30,0.1,15.924137931034483,53.39999999999999
1339,Northwest_Skeena,2016-05-31,8.4,13.366666666666667,25.6
1340,Northwest_Skeena,2016-04-30,0.0,9.723333333333334,65.2
1341,Northwest_Skeena,2016-03-31,0.0,5.964000000000001,60.400000000000006
1342,Northwest_Skeena,2016-02-29,0.0,3.7551724137931033,125.9
1343,Northwest_Skeena,2016-01-31,0.0,-0.7451612903225806,80.19999999999999
1344,Northwest_Skeena,2015-12-31,0.0,-1.716129032258065,104.1
1345,Northwest_Skeena,2015-11-30,0.0,1.4533333333333336,100.0
1346,Northwest_Skeena,2015-10-31,0.0,9.200000000000005,200.7
1347,Northwest_Skeena,2015-09-30,0.0,11.586666666666668,123.0
1348,Northwest_Skeena,2015-08-31,0.0,16.393548387096775,116.9
1349,Northwest_Skeena,2015-07-31,0.0,18.635483870967736,37.5
1350,Northwest_Skeena,2015-06-30,1311.6,17.223333333333333,17.299999999999997
1351,Northwest_Skeena,2015-05-31,1.4,14.990000000000002,12.8
1352,Northwest_Skeena,2015-04-30,14.6,7.420000000000002,99.0
1353,Northwest_Skeena,2015-03-31,0.0,5.564516129032259,137.29999999999998
1354,Northwest_Skeena,2015-02-28,0.0,1.3964285714285711,77.1
1355,Northwest_Skeena,2015-01-31,0.0,1.3931034482758615,128.3
1356,Northwest_Skeena,2014-12-31,0.0,0.1806451612903225,157.1
1357,Northwest_Skeena,2014-11-30,0.0,1.2300000000000002,133.39999999999998
1358,Northwest_Skeena,2014-10-31,0.0,8.512903225806452,282.5
1359,Northwest_Skeena,2014-09-30,0.0,14.768965517241382,49.6
1360,Northwest_Skeena,2014-08-31,29.4,18.617241379310343,24.3
1361,Northwest_Skeena,2014-07-31,0.0,18.21935483870968,20.6
1362,Northwest_Skeena,2014-06-30,0.0,14.85,33.2
1363,Northwest_Skeena,2014-05-31,0.0,13.050000000000002,53.7
1364,Northwest_Skeena,2014-04-30,0.0,6.992592592592594,82.7
1365,Northwest_Skeena,2014-03-31,0.0,1.5419354838709676,109.8
1366,Northwest_Skeena,2014-02-28,36.1,-2.45,39.0
1367,Northwest_Skeena,2014-01-31,0.0,1.5225806451612902,84.60000000000001
1368,Northwest_Skeena,2013-12-31,0.0,-0.8548387096774195,164.00000000000003
1369,Northwest_Skeena,2013-11-30,0.0,1.8931034482758615,113.9
1370,Northwest_Skeena,2013-10-31,0.0,8.3375,30.4
1371,Northwest_Skeena,2013-09-30,0.0,14.903333333333332,71.60000000000001
1372,Northwest_Skeena,2013-08-31,170.9,18.39032258064516,69.60000000000001
1373,Northwest_Skeena,2013-07-31,5.0,18.377419354838707,33.300000000000004
1374,Northwest_Skeena,2013-06-30,9.2,16.113333333333333,44.2
1375,Northwest_Skeena,2013-05-31,7.6,12.867741935483872,43.8
1376,Northwest_Skeena,2013-04-30,4.4,7.113793103448276,57.6
1377,Northwest_Skeena,2013-03-31,0.0,3.790322580645161,20.4
1378,Northwest_Skeena,2013-02-28,0.0,2.7607142857142857,73.1
1379,Northwest_Skeena,2013-01-31,0.0,-0.0354838709677418,58.2
1380,Northwest_Skeena,2012-12-31,0.0,-1.9129032258064516,78.0
1381,Northwest_Skeena,2012-11-30,0.0,2.2299999999999995,99.4
1382,Northwest_Skeena,2012-10-31,0.0,6.319354838709678,111.5
1383,Northwest_Skeena,2012-09-30,0.0,13.260000000000002,87.6
1384,Northwest_Skeena,2012-08-31,0.0,17.283870967741933,60.2
1385,Northwest_Skeena,2012-07-31,0.0,17.222580645161294,18.8
1386,Northwest_Skeena,2012-06-30,0.0,12.7,71.1
1387,Northwest_Skeena,2012-05-31,2.4,9.758064516129034,49.8
1388,Northwest_Skeena,2012-04-30,0.0,7.342857142857143,45.8
1389,Northwest_Skeena,2012-03-31,0.0,3.064516129032258,42.5
1390,Northwest_Skeena,2012-02-29,0.0,1.5862068965517242,56.2
1391,Northwest_Skeena,2012-01-31,0.0,-2.874193548387097,254.5
1392,Northwest_Skeena,2011-12-31,0.0,0.0096774193548387,177.29999999999998
1393,Northwest_Skeena,2011-11-30,0.0,0.8466666666666666,235.5
1394,Northwest_Skeena,2011-10-31,0.0,7.44137931034483,126.6
1395,Northwest_Skeena,2011-09-30,0.0,13.036666666666669,198.7
1396,Northwest_Skeena,2011-08-31,0.0,15.1,67.39999999999999
1397,Northwest_Skeena,2011-07-31,0.0,14.903225806451614,62.8
1398,Northwest_Skeena,2011-06-30,0.0,14.160000000000002,45.5
1399,Northwest_Skeena,2011-05-31,0.0,10.993548387096777,60.6
1400,Northwest_Skeena,2011-04-30,0.0,5.676666666666668,20.2
1401,Northwest_Skeena,2011-03-31,0.0,2.5225806451612898,73.2
1402,Northwest_Skeena,2011-02-28,0.0,-2.817857142857143,99.0
1403,Northwest_Skeena,2011-01-31,0.0,-2.351612903225806,167.2
1404,Northwest_Skeena,2010-12-31,0.0,-1.3419354838709676,77.6
1405,Northwest_Skeena,2010-11-30,0.0,1.12,157.4
1406,Northwest_Skeena,2010-10-31,0.0,8.251612903225809,256.79999999999995
1407,Northwest_Skeena,2010-09-30,0.0,12.883333333333333,146.4
1408,Northwest_Skeena,2010-08-31,0.0,17.841935483870966,29.0
1409,Northwest_Skeena,2010-07-31,0.0,17.851612903225806,18.6
1410,Northwest_Skeena,2010-06-30,13.9,14.27,80.00000000000001
1411,Northwest_Skeena,2010-05-31,0.0,11.803225806451614,33.6
1412,Northwest_Skeena,2010-04-30,0.0,7.626666666666667,34.7
1413,Northwest_Skeena,2010-03-31,0.0,4.738709677419356,143.90000000000003
1414,Northwest_Skeena,2010-02-28,0.0,3.5678571428571426,43.8
1415,Northwest_Skeena,2010-01-31,0.0,0.2967741935483871,158.79999999999998
1416,Northwest_Skeena,2009-12-31,0.0,-5.203225806451614,55.6
1417,Northwest_Skeena,2009-11-30,0.0,2.29,140.0
1418,Northwest_Skeena,2009-10-31,0.0,6.883870967741936,141.2
1419,Northwest_Skeena,2009-09-30,0.0,13.036666666666669,95.9
1420,Northwest_Skeena,2009-08-31,0.0,17.535483870967738,39.0
1421,Northwest_Skeena,2009-07-31,234.5,20.21290322580645,23.8
1422,Northwest_Skeena,2009-06-30,0.0,15.673333333333334,29.4
1423,Northwest_Skeena,2009-05-31,0.0,10.280645161290323,83.70000000000002
1424,Northwest_Skeena,2009-04-30,0.0,6.286666666666667,55.3
1425,Northwest_Skeena,2009-03-31,0.0,1.3967741935483868,50.4
1426,Northwest_Skeena,2009-02-28,0.0,-0.8392857142857143,51.4
1427,Northwest_Skeena,2009-01-31,0.0,-2.506896551724138,183.6
1428,Northwest_Skeena,2008-12-31,0.0,-5.854838709677421,103.0
1429,Northwest_Skeena,2008-11-30,0.0,3.8678571428571424,149.4
1430,Northwest_Skeena,2008-10-31,0.0,6.877419354838711,151.19999999999993
1431,Northwest_Skeena,2008-09-30,0.0,13.01,62.400000000000006
1432,Northwest_Skeena,2008-08-31,0.0,16.638709677419357,94.0
1433,Northwest_Skeena,2008-07-31,0.0,15.161290322580648,67.9
1434,Northwest_Skeena,2008-06-30,0.0,12.93,44.3
1435,Northwest_Skeena,2008-05-31,0.0,11.590000000000002,59.2
1436,Northwest_Skeena,2008-04-30,0.0,5.346666666666668,43.8
1437,Northwest_Skeena,2008-03-31,0.0,3.316129032258064,51.8
1438,Northwest_Skeena,2008-02-29,0.0,-0.6107142857142857,135.1
1439,Northwest_Skeena,2008-01-31,0.0,-2.5903225806451613,102.1
1440,Northwest_Bulkley,2022-12-31,0.0,-12.896774193548389,29.0
1441,Northwest_Bulkley,2022-11-30,0.0,-5.73,38.9
1442,Northwest_Bulkley,2022-10-31,0.0,6.653333333333334,48.89999999999999
1443,Northwest_Bulkley,2022-09-30,0.0,11.155172413793103,9.0
1444,Northwest_Bulkley,2022-08-31,1.0,17.054838709677416,35.3
1445,Northwest_Bulkley,2022-07-31,7.9,16.342307692307692,17.4
1446,Northwest_Bulkley,2022-06-30,0.0,13.95,49.1
1447,Northwest_Bulkley,2022-05-31,0.0,8.051612903225807,44.60000000000001
1448,Northwest_Bulkley,2022-04-30,18.4,2.3866666666666663,27.700000000000003
1449,Northwest_Bulkley,2022-03-31,0.0,2.270967741935484,8.4
1450,Northwest_Bulkley,2022-02-28,0.0,-2.685714285714286,43.4
1451,Northwest_Bulkley,2022-01-31,0.0,-6.75483870967742,47.400000000000006
1452,Northwest_Bulkley,2021-12-31,0.0,-14.453333333333331,6.2
1453,Northwest_Bulkley,2021-11-30,0.0,-0.0103448275862068,75.60000000000001
1454,Northwest_Bulkley,2021-10-31,0.0,3.403225806451613,20.9
1455,Northwest_Bulkley,2021-09-30,0.0,10.523333333333332,91.40000000000002
1456,Northwest_Bulkley,2021-08-31,0.0,15.506451612903229,31.300000000000004
1457,Northwest_Bulkley,2021-07-31,0.0,16.95806451612903,38.400000000000006
1458,Northwest_Bulkley,2021-06-30,0.0,15.013793103448275,24.1
1459,Northwest_Bulkley,2021-05-31,0.0,9.04516129032258,22.0
1460,Northwest_Bulkley,2021-04-30,2.4000000000000004,5.446666666666666,5.4
1461,Northwest_Bulkley,2021-03-31,0.0,0.896774193548387,27.2
1462,Northwest_Bulkley,2021-02-28,0.0,-8.007142857142858,20.500000000000004
1463,Northwest_Bulkley,2021-01-31,0.0,-4.26,1.4
1464,Northwest_Bulkley,2020-12-31,0.0,-2.191666666666667,0.2
1465,Northwest_Bulkley,2020-11-30,0.0,-1.7733333333333332,0.6000000000000001
1466,Northwest_Bulkley,2020-10-31,0.0,2.5741935483870964,1.6
1467,Northwest_Bulkley,2020-09-30,0.0,11.43,18.7
1468,Northwest_Bulkley,2020-08-31,0.0,13.44516129032258,114.7
1469,Northwest_Bulkley,2020-07-31,0.0,14.86774193548387,58.5
1470,Northwest_Bulkley,2020-06-30,0.0,11.965517241379308,66.00000000000001
1471,Northwest_Bulkley,2020-05-31,0.0,10.383870967741936,31.1
1472,Northwest_Bulkley,2020-04-30,3.3,3.92,9.7
1473,Northwest_Bulkley,2020-03-31,0.0,-1.4290322580645165,12.4
1474,Northwest_Bulkley,2020-02-29,0.0,-3.0923076923076924,20.700000000000003
1475,Northwest_Bulkley,2020-01-31,0.0,-9.022580645161288,32.0
1476,Northwest_Bulkley,2019-12-31,0.0,-5.777419354838711,18.5
1477,Northwest_Bulkley,2019-11-30,0.0,-0.2533333333333333,84.8
1478,Northwest_Bulkley,2019-10-31,0.0,3.3096774193548386,79.1
1479,Northwest_Bulkley,2019-09-30,0.0,10.473333333333333,26.0
1480,Northwest_Bulkley,2019-08-31,0.0,15.02,27.5
1481,Northwest_Bulkley,2019-07-31,0.0,15.674193548387096,68.30000000000001
1482,Northwest_Bulkley,2019-06-30,0.0,13.244827586206895,41.3
1483,Northwest_Bulkley,2019-05-31,11.5,12.359999999999998,20.9
1484,Northwest_Bulkley,2019-04-30,14.7,4.926666666666666,21.0
1485,Northwest_Bulkley,2019-03-31,0.0,-1.5709677419354844,7.0
1486,Northwest_Bulkley,2019-02-28,0.0,-13.635714285714284,5.8
1487,Northwest_Bulkley,2019-01-31,0.0,-3.183870967741936,54.6
1488,Northwest_Bulkley,2018-12-31,0.0,-4.13,28.4
1489,Northwest_Bulkley,2018-11-30,0.0,1.1,68.0
1490,Northwest_Bulkley,2018-10-31,14.2,4.118518518518519,37.5
1491,Northwest_Bulkley,2018-09-30,0.0,7.88095238095238,15.2
1492,Northwest_Bulkley,2018-08-31,17507.600000000002,16.364516129032257,0.0
1493,Northwest_Bulkley,2018-07-31,1351.2,17.3,13.5
1494,Northwest_Bulkley,2018-06-30,2.0,13.705263157894736,22.4
1495,Northwest_Bulkley,2018-05-31,79.3,11.683333333333332,20.0
1496,Northwest_Bulkley,2018-04-30,12.6,3.836363636363636,4.0
1497,Northwest_Bulkley,2018-03-31,0.0,-0.86,23.9
1498,Northwest_Bulkley,2018-02-28,0.0,-10.214814814814815,23.500000000000004
1499,Northwest_Bulkley,2018-01-31,0.0,-6.791999999999999,16.400000000000002
1500,Northwest_Bulkley,2017-12-31,0.0,-12.305,1.4
1501,Northwest_Bulkley,2017-11-30,0.0,-5.691666666666666,44.3
1502,Northwest_Bulkley,2017-10-31,0.0,4.205263157894737,110.7
1503,Northwest_Bulkley,2017-09-30,0.0,11.952631578947368,47.7
1504,Northwest_Bulkley,2017-08-31,0.0,17.004545454545454,11.1
1505,Northwest_Bulkley,2017-07-31,0.0,14.169565217391304,19.4
1506,Northwest_Bulkley,2017-06-30,0.0,13.669999999999998,7.5
1507,Northwest_Bulkley,2017-05-31,0.0,10.91904761904762,77.7
1508,Northwest_Bulkley,2017-04-30,52.1,5.75625,5.0
1509,Northwest_Bulkley,2017-03-31,0.0,-3.1100000000000003,0.5
1510,Northwest_Bulkley,2017-02-28,0.0,-6.512,10.3
1511,Northwest_Bulkley,2017-01-31,0.0,-7.388888888888887,44.7
1512,Northwest_Bulkley,2016-12-31,0.0,-11.308695652173911,16.6
1513,Northwest_Bulkley,2016-11-30,0.0,1.6538461538461535,32.6
1514,Northwest_Bulkley,2016-10-31,0.0,3.8782608695652177,46.3
1515,Northwest_Bulkley,2016-09-30,0.0,10.142857142857142,49.5
1516,Northwest_Bulkley,2016-08-31,0.0,15.946428571428571,72.70000000000002
1517,Northwest_Bulkley,2016-07-31,0.0,16.354166666666668,58.900000000000006
1518,Northwest_Bulkley,2016-06-30,0.0,13.6875,35.9
1519,Northwest_Bulkley,2016-05-31,0.0,10.887096774193546,9.7
1520,Northwest_Bulkley,2016-04-30,2.0,7.496428571428572,36.2
1521,Northwest_Bulkley,2016-03-31,0.0,3.2741935483870974,24.200000000000003
1522,Northwest_Bulkley,2016-02-29,0.0,-0.1111111111111111,35.2
1523,Northwest_Bulkley,2016-01-31,0.0,-6.267741935483871,33.099999999999994
1524,Northwest_Bulkley,2015-12-31,0.0,-7.163333333333332,25.1
1525,Northwest_Bulkley,2015-11-30,0.0,-3.0066666666666664,6.5
1526,Northwest_Bulkley,2015-10-31,0.0,6.382758620689656,60.8
1527,Northwest_Bulkley,2015-09-30,0.0,8.803448275862069,53.7
1528,Northwest_Bulkley,2015-08-31,0.0,13.861290322580643,38.0
1529,Northwest_Bulkley,2015-07-31,3.8,16.55483870967742,22.9
1530,Northwest_Bulkley,2015-06-30,0.9,14.796551724137927,12.9
1531,Northwest_Bulkley,2015-05-31,3.1,12.196774193548386,18.8
1532,Northwest_Bulkley,2015-04-30,8.9,5.010344827586208,32.2
1533,Northwest_Bulkley,2015-03-31,0.0,2.313333333333333,29.500000000000004
1534,Northwest_Bulkley,2015-02-28,0.0,-2.732142857142857,40.39999999999999
1535,Northwest_Bulkley,2015-01-31,0.0,-2.9,51.8
1536,Northwest_Bulkley,2014-12-31,0.0,-5.140909090909091,7.999999999999999
1537,Northwest_Bulkley,2014-11-30,0.0,-4.027586206896552,50.8
1538,Northwest_Bulkley,2014-10-31,0.0,5.951612903225806,106.4
1539,Northwest_Bulkley,2014-09-30,4.1,11.641379310344828,13.8
1540,Northwest_Bulkley,2014-08-31,0.0,15.48846153846154,10.4
1541,Northwest_Bulkley,2014-07-31,28.5,16.88,0.5
1542,Northwest_Bulkley,2014-06-30,0.0,11.6,14.7
1543,Northwest_Bulkley,2014-05-31,17.3,10.919999999999998,28.4
1544,Northwest_Bulkley,2014-04-30,2.1,4.969999999999999,22.700000000000003
1545,Northwest_Bulkley,2014-03-31,0.0,-2.993333333333333,11.4
1546,Northwest_Bulkley,2014-02-28,0.0,-10.628571428571432,17.5
1547,Northwest_Bulkley,2014-01-31,0.0,-3.594736842105263,15.900000000000002
1548,Northwest_Bulkley,2013-12-31,0.0,-5.264516129032257,110.6
1549,Northwest_Bulkley,2013-11-30,0.0,-2.0523809523809526,15.4
1550,Northwest_Bulkley,2013-10-31,0.0,6.069999999999999,36.6
1551,Northwest_Bulkley,2013-09-30,0.0,12.505555555555556,5.999999999999999
1552,Northwest_Bulkley,2013-08-31,10.1,16.42258064516129,55.1
