,FIRE_ZONE,FIRE_YEAR,FIRE_MONTH,SIZE_HA
19736,Cariboo_Chilcotin,2010,July,1589.5
19737,Cariboo_Chilcotin,2010,July,2.2
19738,Cariboo_Chilcotin,2010,July,100.0
19739,PrinceGeorge_DawsonCreek,2010,August,19.1
19740,PrinceGeorge_DawsonCreek,2010,August,2.3
19741,PrinceGeorge_DawsonCreek,2010,October,114.1
19742,PrinceGeorge_DawsonCreek,2010,September,3.8
19743,PrinceGeorge_DawsonCreek,2010,October,11.2
19746,Kamloops_Vernon,2010,July,11.8
19747,Kamloops_Penticton,2010,April,20.4
19748,Cariboo_Chilcotin,2014,October,8.7
19749,Cariboo_Chilcotin,2014,October,1.0
19750,Cariboo_Chilcotin,2014,October,6.4
19751,Kamloops_Kamloops,2013,April,1420.4
19752,Kamloops_Kamloops,2013,April,67.6
19753,Kamloops_Kamloops,2013,April,0.2
19754,Kamloops_Kamloops,2013,April,26.9
19755,Kamloops_Kamloops,2013,May,12.6
19756,Southeast_Arrow,2013,August,3.1
19757,Southeast_Arrow,2013,August,5.0
19758,Southeast_Arrow,2013,August,8.9
19759,Southeast_Arrow,2013,August,4.6
19760,Southeast_Arrow,2013,August,12.3
19761,Southeast_Arrow,2013,August,5.1
19762,Southeast_Arrow,2013,August,6.1
19763,Coastal_MidIsland,2013,July,1.1
19764,Coastal_MidIsland,2013,July,0.2
19765,Coastal_MidIsland,2013,August,0.2
19766,Coastal_MidIsland,2013,October,76.8
19767,Coastal_MidIsland,2013,October,44.8
19768,Coastal_NorthIslandMidCoast,2013,April,6.6
19769,Coastal_NorthIslandMidCoast,2013,July,0.0
19770,Cariboo_Chilcotin,2014,March,3.4
19771,PrinceGeorge_PrinceGeorge,2014,May,3.6
19772,PrinceGeorge_PrinceGeorge,2014,May,4.0
19773,Kamloops_Kamloops,2013,May,58.5
19774,Kamloops_Kamloops,2013,May,1.6
19775,Kamloops_Kamloops,2013,July,15.6
19776,Kamloops_Kamloops,2013,July,14.0
19777,Kamloops_Kamloops,2013,July,1.0
19778,Kamloops_Kamloops,2013,July,66.4
19779,Kamloops_Kamloops,2013,August,68.8
19780,Southeast_Arrow,2013,August,10.3
19781,Southeast_Arrow,2013,October,1.9
19782,Coastal_NorthIslandMidCoast,2013,July,0.7
19783,Coastal_NorthIslandMidCoast,2013,October,32.5
19784,Coastal_NorthIslandMidCoast,2013,October,23.5
19785,Coastal_NorthIslandMidCoast,2013,October,37.3
19786,Coastal_NorthIslandMidCoast,2013,October,30.4
19787,Coastal_NorthIslandMidCoast,2013,October,5.4
19788,Coastal_NorthIslandMidCoast,2013,October,13.7
19789,Coastal_NorthIslandMidCoast,2013,October,16.5
19790,Coastal_NorthIslandMidCoast,2013,October,13.3
19791,Coastal_NorthIslandMidCoast,2013,October,14.2
19792,PrinceGeorge_PrinceGeorge,2014,June,5.4
19793,PrinceGeorge_PrinceGeorge,2014,July,10.8
19794,PrinceGeorge_PrinceGeorge,2014,July,75.3
19795,PrinceGeorge_PrinceGeorge,2014,July,4.0
19796,Kamloops_Kamloops,2013,August,2.2
19797,Kamloops_Kamloops,2013,August,1.8
19798,Kamloops_Kamloops,2013,August,2.1
19799,Southeast_Arrow,2013,October,3.4
19800,Southeast_Arrow,2013,October,50.9
19801,Southeast_Arrow,2013,October,34.5
19802,Southeast_Kootenay,2013,July,11.3
19803,Southeast_Kootenay,2013,August,203.9
19804,Coastal_NorthIslandMidCoast,2013,April,1.8
19805,Coastal_NorthIslandMidCoast,2013,July,4.2
19806,Coastal_NorthIslandMidCoast,2013,July,90.2
19807,Coastal_NorthIslandMidCoast,2013,July,88.5
19808,Coastal_NorthIslandMidCoast,2013,July,2.1
19809,Cariboo_Quesnel,2014,July,9.9
19810,PrinceGeorge_PrinceGeorge,2014,July,8.7
19811,PrinceGeorge_PrinceGeorge,2014,July,9.1
19812,PrinceGeorge_PrinceGeorge,2014,July,1.5
19813,PrinceGeorge_PrinceGeorge,2014,July,1.2
19814,PrinceGeorge_PrinceGeorge,2014,July,1.3
19815,Kamloops_Kamloops,2013,September,3.5
19816,Kamloops_Kamloops,2013,September,4.6
19818,Kamloops_Vernon,2013,May,2.4
19819,Southeast_Kootenay,2013,September,9.7
19820,Southeast_Kootenay,2013,October,13.7
19821,Southeast_Kootenay,2013,October,7.6
19822,Northwest_Nadina,2013,April,7.6
19823,Cariboo_Quesnel,2014,July,28.9
19824,Cariboo_Quesnel,2014,July,6.7
19825,Cariboo_Quesnel,2014,August,31.0
19826,PrinceGeorge_PrinceGeorge,2014,August,1.7
19827,PrinceGeorge_PrinceGeorge,2014,September,1.4
19828,PrinceGeorge_Robson,2014,July,28.8
19829,PrinceGeorge_Robson,2014,July,34.5
19830,Kamloops_Vernon,2013,July,1.9
19831,Kamloops_Vernon,2013,July,3.2
19832,Kamloops_Vernon,2013,July,3.1
19833,Kamloops_Vernon,2013,August,0.3
19834,Northwest_Nadina,2013,April,5.6
19835,Northwest_Nadina,2013,May,15.2
19836,Northwest_Nadina,2013,August,9.2
19837,Cariboo_Quesnel,2014,August,17.1
19838,Cariboo_Quesnel,2014,October,8.6
19839,PrinceGeorge_Mackenzie,2014,July,1668.3
19840,PrinceGeorge_Mackenzie,2014,August,1998.2
19841,PrinceGeorge_Mackenzie,2014,August,7979.4
19842,PrinceGeorge_Mackenzie,2014,August,0.9
19843,PrinceGeorge_Mackenzie,2014,August,71.7
19844,PrinceGeorge_Mackenzie,2014,August,1603.1
19845,Kamloops_Vernon,2013,August,1.8
19846,Kamloops_Vernon,2013,August,0.8
19847,Kamloops_Vernon,2013,August,15.9
19848,Kamloops_Vernon,2013,March,1.4
19849,Northwest_Nadina,2013,July,6.4
19850,Northwest_Nadina,2013,August,3.3
19851,Northwest_Nadina,2013,September,3.1
19852,Northwest_Nadina,2013,September,3354.4
19853,Northwest_Nadina,2013,September,1.3
19854,Cariboo_Quesnel,2014,October,15.6
19855,Cariboo_CentralCariboo,2014,April,2.5
19856,Cariboo_CentralCariboo,2014,April,1.7
19857,PrinceGeorge_DawsonCreek,2014,May,4.0
19858,PrinceGeorge_DawsonCreek,2014,May,0.9
19859,PrinceGeorge_DawsonCreek,2014,June,3.4
19860,PrinceGeorge_DawsonCreek,2014,June,12.2
19861,Kamloops_Penticton,2013,April,2.6
19862,Kamloops_Penticton,2013,May,3.2
19863,Kamloops_Penticton,2013,June,53.3
19864,Kamloops_Penticton,2013,July,4.8
19865,Kamloops_Penticton,2013,July,2.2
19866,Kamloops_Penticton,2013,July,68.0
19867,Kamloops_Penticton,2013,August,1.0
19868,Kamloops_Penticton,2013,August,15.3
19869,Northwest_Bulkley,2013,May,14.6
19870,Northwest_Bulkley,2013,May,3.3
19871,Northwest_Bulkley,2013,June,1.0
19872,Cariboo_CentralCariboo,2014,April,14.9
19873,Cariboo_CentralCariboo,2014,April,5.5
19874,PrinceGeorge_VanJam,2014,June,4.5
19875,PrinceGeorge_VanJam,2014,July,1.2
19876,Kamloops_Merritt,2013,March,128.1
19877,Kamloops_Merritt,2013,June,6.2
19878,Kamloops_Merritt,2013,July,16.1
19879,Kamloops_Merritt,2013,August,1.9
19880,Northwest_Bulkley,2013,August,10.1
19881,Northwest_Bulkley,2013,July,85.9
19882,Northwest_Skeena,2013,April,1.9
19883,Cariboo_CentralCariboo,2014,July,127.2
19884,Cariboo_CentralCariboo,2014,August,1.5
19885,Cariboo_CentralCariboo,2014,August,15.3
19886,Cariboo_CentralCariboo,2014,July,452.6
19887,Cariboo_CentralCariboo,2014,August,5.0
19888,Cariboo_100MileHouse,2014,April,9.8
19889,Cariboo_100MileHouse,2014,April,7.9
19890,PrinceGeorge_DawsonCreek,2014,July,1.5
19891,PrinceGeorge_DawsonCreek,2014,August,85.9
19892,PrinceGeorge_DawsonCreek,2014,August,13.0
19893,PrinceGeorge_DawsonCreek,2014,August,75.6
19894,PrinceGeorge_DawsonCreek,2014,August,60.2
19895,PrinceGeorge_DawsonCreek,2014,August,215.9
19896,PrinceGeorge_DawsonCreek,2014,July,1.0
19897,Kamloops_Merritt,2013,August,25.9
19898,Kamloops_Lillooet,2013,April,10.7
19899,Kamloops_Lillooet,2013,April,0.7
19900,Kamloops_Lillooet,2013,July,2.4
19901,Kamloops_Lillooet,2013,August,8.3
19902,Northwest_Skeena,2013,April,2.5
19903,Northwest_Skeena,2013,May,0.0
19904,Northwest_Skeena,2013,May,7.6
19905,Northwest_Skeena,2013,June,5.5
19906,Northwest_Skeena,2013,June,3.7
19907,Cariboo_100MileHouse,2014,August,1.8
19908,Cariboo_100MileHouse,2014,October,1.8
19909,Cariboo_Chilcotin,2014,April,8.0
19910,Cariboo_Chilcotin,2014,April,4.2
19911,PrinceGeorge_Robson,2014,August,12.7
19912,PrinceGeorge_Robson,2014,August,1.2
19913,PrinceGeorge_VanJam,2014,April,22.5
19914,PrinceGeorge_VanJam,2014,May,1.0
19915,PrinceGeorge_VanJam,2014,June,28.2
19916,PrinceGeorge_VanJam,2014,July,21089.6
19917,Kamloops_Lillooet,2013,August,1.6
19918,Kamloops_Lillooet,2013,August,3.1
19919,Northwest_Skeena,2013,July,5.0
19920,Northwest_Skeena,2013,August,170.6
19921,Northwest_Skeena,2013,August,0.3
19922,Cariboo_Chilcotin,2014,April,6.4
19923,Cariboo_Chilcotin,2014,April,85.1
19924,Cariboo_Chilcotin,2014,April,14.5
19925,PrinceGeorge_VanJam,2014,July,1653.0
19926,PrinceGeorge_VanJam,2014,August,2.2
19927,PrinceGeorge_VanJam,2014,August,73.4
19928,PrinceGeorge_VanJam,2014,August,1.9
19929,Kamloops_Lillooet,2013,August,5.2
19930,Kamloops_Lillooet,2013,February,2.0
19931,Kamloops_Lillooet,2013,March,21.6
19932,Southeast_Cranbrook,2013,April,7.2
19933,Northwest_Cassiar,2013,May,1.9
19934,Northwest_Cassiar,2013,June,3115.1
19935,Northwest_Cassiar,2013,July,0.1
19936,Northwest_Cassiar,2013,July,0.8
19937,Northwest_Cassiar,2013,August,108.9
19938,Cariboo_Chilcotin,2014,April,11.1
19939,Cariboo_Chilcotin,2014,April,11.7
19940,Cariboo_Chilcotin,2014,April,1.0
19941,Cariboo_Chilcotin,2014,April,1.1
19942,PrinceGeorge_DawsonCreek,2014,July,33547.4
19943,PrinceGeorge_DawsonCreek,2014,July,4.5
19944,PrinceGeorge_DawsonCreek,2014,July,26280.8
19945,PrinceGeorge_DawsonCreek,2014,July,27.3
19946,PrinceGeorge_DawsonCreek,2014,July,4.4
19947,PrinceGeorge_DawsonCreek,2014,July,1.1
19948,PrinceGeorge_DawsonCreek,2014,August,4.9
19949,PrinceGeorge_DawsonCreek,2014,August,84.7
19950,PrinceGeorge_DawsonCreek,2014,August,4.8
19951,PrinceGeorge_DawsonCreek,2014,August,1.4
19952,Southeast_Cranbrook,2013,April,14.1
19953,Southeast_Cranbrook,2013,April,143.6
19954,Southeast_Cranbrook,2013,May,3.1
19955,Coastal_Fraser,2013,July,0.3
19956,Coastal_Fraser,2013,July,2.0
19957,Coastal_Fraser,2013,July,2.0
19958,Coastal_Fraser,2013,July,0.7
19959,Cariboo_Chilcotin,2014,April,35.2
19960,Cariboo_Chilcotin,2014,May,46.0
19961,Cariboo_Chilcotin,2014,May,8.9
19962,Cariboo_Chilcotin,2014,May,1.3
19963,Cariboo_Chilcotin,2014,May,1.7
19964,PrinceGeorge_VanJam,2014,July,2.6
19965,PrinceGeorge_VanJam,2014,August,25.0
19966,PrinceGeorge_VanJam,2014,August,88.4
19967,PrinceGeorge_VanJam,2014,May,77.7
19968,Southeast_Cranbrook,2013,July,2.2
19969,Southeast_Cranbrook,2013,August,2.9
19970,Southeast_Cranbrook,2013,September,1.0
19971,Coastal_Fraser,2013,July,3.0
19972,Coastal_Fraser,2013,July,60.7
19973,Coastal_Fraser,2013,August,0.2
19974,Coastal_Fraser,2013,October,17.6
19975,Coastal_Fraser,2013,October,1.3
19976,Cariboo_Chilcotin,2014,July,5.7
19977,Cariboo_Chilcotin,2014,August,7.5
19978,Cariboo_Chilcotin,2014,August,0.5
19979,Cariboo_Chilcotin,2014,August,1.2
19980,Cariboo_Chilcotin,2014,August,18.6
19981,PrinceGeorge_VanJam,2014,September,0.0
19982,PrinceGeorge_Mackenzie,2014,June,29671.9
19983,PrinceGeorge_Mackenzie,2014,July,61285.0
19984,PrinceGeorge_Mackenzie,2014,July,198.1
19985,PrinceGeorge_Mackenzie,2014,July,142.5
19986,PrinceGeorge_Mackenzie,2014,August,2289.4
19987,PrinceGeorge_Mackenzie,2014,July,1437.6
19988,Southeast_Invermere,2013,May,15.5
19989,Southeast_Invermere,2013,July,1.2
19990,Southeast_Invermere,2013,July,7.5
19991,Coastal_Pemberton,2013,April,1.2
19992,Coastal_Pemberton,2013,July,0.5
19993,Coastal_Pemberton,2013,July,34.8
19994,Coastal_Pemberton,2013,July,0.2
19995,Coastal_Pemberton,2013,August,0.8
19996,Coastal_SunshineCoast,2013,June,4.2
19997,Cariboo_Chilcotin,2014,August,947.8
19998,Cariboo_Chilcotin,2014,August,44.6
19999,Cariboo_Chilcotin,2014,August,471.1
20000,Cariboo_Chilcotin,2014,August,4.9
20001,PrinceGeorge_Mackenzie,2014,August,2.0
20002,PrinceGeorge_Mackenzie,2014,August,3.0
20003,PrinceGeorge_DawsonCreek,2014,April,1.8
20004,PrinceGeorge_DawsonCreek,2014,April,5.5
20005,PrinceGeorge_DawsonCreek,2014,May,5.4
20006,Southeast_Columbia,2013,July,16.6
20007,Southeast_Columbia,2013,August,3.2
20008,Southeast_Columbia,2013,August,22.6
20009,Southeast_Columbia,2013,August,6.7
20010,Southeast_Columbia,2013,August,0.4
20011,Southeast_Columbia,2013,August,12.3
20012,Coastal_SunshineCoast,2013,July,0.2
20013,Coastal_SunshineCoast,2013,July,1.1
20014,Coastal_SunshineCoast,2013,July,1.1
20015,Coastal_SunshineCoast,2013,July,8.4
20016,Coastal_SouthIsland,2013,July,1.4
20017,Coastal_SouthIsland,2013,October,1.1
20018,Coastal_MidIsland,2013,June,1.4
20019,Cariboo_Chilcotin,2014,September,1.5
20020,Cariboo_Chilcotin,2014,September,1.1
20021,Cariboo_Chilcotin,2014,September,1.6
20022,Cariboo_Chilcotin,2014,October,12.1
20027,Kamloops_Kamloops,2013,April,16.5
20028,Kamloops_Kamloops,2013,April,15.2
20029,Kamloops_Kamloops,2013,April,8.2
20030,Kamloops_Kamloops,2013,April,0.9
20031,Southeast_Columbia,2013,August,1.2
20032,Southeast_Columbia,2013,August,6.9
20033,Southeast_Columbia,2013,August,1.7
20034,Southeast_Columbia,2013,August,1.4
20035,Southeast_Columbia,2013,August,0.0
20036,Southeast_Columbia,2013,September,17.1
20037,Southeast_Arrow,2013,July,64.4
20038,PrinceGeorge_Robson,2013,August,6.8
20039,PrinceGeorge_Robson,2013,August,130.7
20040,PrinceGeorge_VanJam,2013,May,1.8
20041,PrinceGeorge_VanJam,2013,July,1.7
20042,PrinceGeorge_VanJam,2013,August,12.0
20043,Kamloops_Kamloops,2012,May,4.3
20044,Kamloops_Kamloops,2012,May,1.6
20045,Kamloops_Kamloops,2012,May,2.2
20046,Kamloops_Kamloops,2012,July,7.8
20047,Kamloops_Lillooet,2012,May,21.6
20048,Kamloops_Lillooet,2012,May,138.5
20049,Kamloops_Lillooet,2012,July,1.2
20050,Kamloops_Lillooet,2012,August,34.1
20051,Cariboo_Quesnel,2013,August,0.7
20052,Cariboo_Quesnel,2013,August,3.2
20053,Cariboo_Quesnel,2013,August,5.1
20054,Cariboo_Quesnel,2013,August,49.4
20055,Cariboo_Quesnel,2013,August,3.6
20056,Cariboo_Quesnel,2013,August,2.6
20057,Cariboo_Quesnel,2013,August,0.0
20058,PrinceGeorge_FortNelson,2013,June,39894.0
20059,PrinceGeorge_FortNelson,2013,July,3.4
20060,PrinceGeorge_FortNelson,2013,July,17.0
20069,Kamloops_Kamloops,2012,July,4.6
20070,Kamloops_Kamloops,2012,August,2.4
20071,Kamloops_Kamloops,2012,September,6.5
20072,Kamloops_Kamloops,2012,October,2.0
20073,Kamloops_Kamloops,2012,October,1.2
20074,Kamloops_Kamloops,2012,October,14.0
20075,Kamloops_Lillooet,2012,August,10.8
20076,Kamloops_Lillooet,2012,September,0.6
20077,Southeast_Cranbrook,2012,May,0.6
20078,Southeast_Cranbrook,2012,May,3.2
20079,Southeast_Cranbrook,2012,September,30.2
20080,Cariboo_Quesnel,2013,August,16.8
20081,Cariboo_Quesnel,2013,August,3.1
20082,Cariboo_Quesnel,2013,August,0.4
20083,Cariboo_Quesnel,2013,August,0.4
20084,Cariboo_Quesnel,2013,August,2.3
20085,Cariboo_Quesnel,2013,September,1.0
20086,PrinceGeorge_VanJam,2013,August,282.0
20087,PrinceGeorge_VanJam,2013,August,5.7
20088,Kamloops_Kamloops,2012,October,3.8
20089,Kamloops_Kamloops,2012,March,4.3
20090,Kamloops_Vernon,2012,August,36.3
20091,Southeast_Cranbrook,2012,October,3.3
20092,Southeast_Cranbrook,2012,March,8.6
20093,Southeast_Invermere,2012,August,2.7
20094,Southeast_Invermere,2012,August,1.5
20095,Cariboo_Quesnel,2013,October,3.2
20096,Cariboo_CentralCariboo,2013,April,209.2
20097,Cariboo_CentralCariboo,2013,April,36.9
20098,PrinceGeorge_VanJam,2013,August,5.7
20099,PrinceGeorge_VanJam,2013,September,1.8
20100,PrinceGeorge_VanJam,2013,May,2.5
20101,PrinceGeorge_VanJam,2013,May,2.0
20102,Kamloops_Vernon,2012,August,7.1
20103,Kamloops_Vernon,2012,August,22.9
20104,Kamloops_Vernon,2012,August,46.7
20105,Southeast_Invermere,2012,August,1014.7
20106,Southeast_Invermere,2012,August,18.1
20107,Southeast_Invermere,2012,August,45.0
20108,Southeast_Invermere,2012,August,1.2
20109,Cariboo_CentralCariboo,2013,April,1.7
20110,Cariboo_CentralCariboo,2013,April,698.1
20111,Cariboo_CentralCariboo,2013,April,3.4
20112,Cariboo_CentralCariboo,2013,April,3.5
20113,PrinceGeorge_VanJam,2013,May,6.1
20114,PrinceGeorge_VanJam,2013,July,1.8
20115,PrinceGeorge_Mackenzie,2013,May,0.9
20116,PrinceGeorge_Mackenzie,2013,August,7.4
20117,PrinceGeorge_DawsonCreek,2013,April,23.5
20118,Kamloops_Vernon,2012,September,15.2
20119,Kamloops_Vernon,2012,September,1.6
20120,Kamloops_Vernon,2012,September,1.2
20121,Kamloops_Penticton,2012,May,2.2
20122,Southeast_Invermere,2012,September,431.4
20123,Southeast_Columbia,2012,August,7.4
20124,Southeast_Arrow,2012,August,1.5
20125,Cariboo_CentralCariboo,2013,July,0.2
20126,Cariboo_CentralCariboo,2013,August,1.8
20127,Cariboo_CentralCariboo,2013,August,11.1
20128,Cariboo_CentralCariboo,2013,August,1.1
20129,PrinceGeorge_DawsonCreek,2013,April,33.9
20130,PrinceGeorge_DawsonCreek,2013,April,3.9
20131,PrinceGeorge_DawsonCreek,2013,May,51.6
20132,PrinceGeorge_DawsonCreek,2013,May,3.3
20133,Kamloops_Penticton,2012,June,5.8
20134,Kamloops_Penticton,2012,June,1.0
20135,Kamloops_Penticton,2012,July,1.3
20136,Kamloops_Penticton,2012,July,26.8
20137,Kamloops_Penticton,2012,August,0.8
20138,Kamloops_Penticton,2012,September,213.9
20139,Southeast_Arrow,2012,August,2.2
20140,Southeast_Arrow,2012,July,1.0
20141,Southeast_Arrow,2012,August,33.1
20142,Southeast_Boundary,2012,August,5.6
20143,Cariboo_CentralCariboo,2013,August,9.0
20144,Cariboo_CentralCariboo,2013,August,1.3
20145,Cariboo_CentralCariboo,2013,September,2.4
20146,PrinceGeorge_DawsonCreek,2013,May,68.7
20147,PrinceGeorge_DawsonCreek,2013,May,48.0
20148,PrinceGeorge_DawsonCreek,2013,April,40.5
20149,PrinceGeorge_DawsonCreek,2013,May,79.5
20150,PrinceGeorge_DawsonCreek,2013,May,60.7
20151,Kamloops_Penticton,2012,September,16.8
20152,Kamloops_Penticton,2012,September,1.6
20153,Kamloops_Penticton,2012,September,40.3
20154,Kamloops_Penticton,2012,September,2.4
20155,Kamloops_Penticton,2012,September,29.8
20156,Kamloops_Penticton,2012,September,0.0
20157,Kamloops_Penticton,2012,October,16.4
20158,Southeast_Boundary,2012,September,10.4
20159,Southeast_Kootenay,2012,August,51.2
20160,Southeast_Kootenay,2012,August,9.6
20161,Southeast_Kootenay,2012,August,0.6
20162,Southeast_Kootenay,2012,September,1.7
20163,Cariboo_CentralCariboo,2013,September,6.0
20164,Cariboo_CentralCariboo,2013,July,0.3
20165,Cariboo_CentralCariboo,2013,August,2.0
20166,Cariboo_CentralCariboo,2013,August,0.5
20167,Cariboo_CentralCariboo,2013,August,43.7
20168,PrinceGeorge_DawsonCreek,2013,May,8.8
20169,PrinceGeorge_DawsonCreek,2013,May,100.4
20170,PrinceGeorge_DawsonCreek,2013,May,1.1
20171,PrinceGeorge_DawsonCreek,2013,May,20.9
20172,Kamloops_Penticton,2012,October,7.2
20173,Kamloops_Merritt,2012,April,8.2
20174,Kamloops_Merritt,2012,April,9.3
20175,Kamloops_Merritt,2012,April,10.6
20176,Kamloops_Merritt,2012,April,89.4
20177,Kamloops_Merritt,2012,April,87.6
20178,Southeast_Kootenay,2012,September,14.0
20179,Northwest_Nadina,2012,August,7459.4
20180,Northwest_Nadina,2012,September,2.1
20181,Northwest_Nadina,2012,August,2.8
20182,Northwest_Nadina,2012,August,2373.6
20183,Northwest_Bulkley,2012,May,2.2
20184,Cariboo_CentralCariboo,2013,August,4.2
20185,Cariboo_CentralCariboo,2013,August,3.1
20186,Cariboo_100MileHouse,2013,April,13.3
20187,Cariboo_100MileHouse,2013,July,0.0
20188,PrinceGeorge_DawsonCreek,2013,May,13.2
20189,PrinceGeorge_DawsonCreek,2013,May,3.0
20190,Kamloops_Merritt,2012,April,6.1
20191,Kamloops_Merritt,2012,April,6.6
20192,Kamloops_Merritt,2012,April,56.6
20193,Kamloops_Merritt,2012,April,6.5
20194,Northwest_Bulkley,2012,May,3.3
20195,Northwest_Skeena,2012,May,2.4
20196,Northwest_Cassiar,2012,July,0.0
20197,Northwest_Cassiar,2012,July,1.2
20198,Northwest_Cassiar,2012,July,1.1
20199,Northwest_Cassiar,2012,July,0.6
20200,Cariboo_100MileHouse,2013,July,0.1
20201,Cariboo_100MileHouse,2013,August,2.2
20202,Cariboo_100MileHouse,2013,August,5.6
20203,Cariboo_100MileHouse,2013,August,12.8
20204,Cariboo_100MileHouse,2013,August,1.0
20205,Cariboo_100MileHouse,2013,August,2.0
20206,Cariboo_100MileHouse,2013,August,6.3
20207,PrinceGeorge_DawsonCreek,2013,September,6.0
20208,PrinceGeorge_FortStJohn,2013,April,2.2
20209,PrinceGeorge_FortStJohn,2013,May,2.6
20210,Kamloops_Merritt,2012,April,21.0
20211,Northwest_Cassiar,2012,August,3754.1
20212,Northwest_Cassiar,2012,August,1.1
20213,Northwest_Cassiar,2012,August,36.7
20214,Northwest_Cassiar,2012,August,1.3
20215,Coastal_Fraser,2012,August,2.7
20216,Cariboo_100MileHouse,2013,September,0.4
20217,Cariboo_Chilcotin,2013,April,32.2
20218,Cariboo_Chilcotin,2013,April,9.3
20219,Cariboo_Chilcotin,2013,April,1.5
20220,Cariboo_Chilcotin,2013,April,4.4
20221,Cariboo_Chilcotin,2013,April,6.5
20222,Cariboo_Chilcotin,2013,April,4.0
20223,PrinceGeorge_FortStJohn,2013,May,51.1
20224,PrinceGeorge_FortStJohn,2013,May,15.3
20225,PrinceGeorge_FortStJohn,2013,May,11.5
20226,PrinceGeorge_FortStJohn,2013,May,4.6
20227,PrinceGeorge_FortStJohn,2013,May,1.4
20228,Kamloops_Merritt,2012,April,12.9
20229,Kamloops_Merritt,2012,May,0.3
20230,Kamloops_Merritt,2012,May,3.2
20231,Coastal_Fraser,2012,August,1.1
20232,Coastal_Fraser,2012,August,0.3
20233,Coastal_Fraser,2012,September,2.1
20234,Coastal_Pemberton,2012,July,4.0
20235,Cariboo_Chilcotin,2013,May,2.3
20236,Cariboo_Chilcotin,2013,May,156.9
20237,Cariboo_Chilcotin,2013,May,1.3
20238,PrinceGeorge_FortStJohn,2013,May,1.7
20239,PrinceGeorge_FortStJohn,2013,August,10.2
20240,PrinceGeorge_FortStJohn,2013,October,2.8
20241,PrinceGeorge_FortNelson,2013,May,53.3
20242,PrinceGeorge_FortNelson,2013,May,12.5
20243,PrinceGeorge_FortNelson,2013,June,67.4
20244,Kamloops_Merritt,2012,May,4.3
20245,Kamloops_Merritt,2012,May,1.3
20246,Kamloops_Merritt,2012,July,155.3
20247,Kamloops_Merritt,2012,July,21.6
20248,Kamloops_Merritt,2012,July,7.0
20249,Coastal_Pemberton,2012,July,7.2
20250,Coastal_Pemberton,2012,August,0.1
20251,Coastal_Pemberton,2012,August,0.1
20252,Coastal_Pemberton,2012,July,46.7
20253,Coastal_Pemberton,2012,August,94.9
20254,Cariboo_Chilcotin,2013,May,1.1
20255,Cariboo_Chilcotin,2013,July,3.6
20256,PrinceGeorge_FortNelson,2013,June,209.7
20257,PrinceGeorge_FortNelson,2013,June,6.4
20258,PrinceGeorge_FortNelson,2013,June,1.3
20259,PrinceGeorge_FortNelson,2013,June,6.4
20260,Kamloops_Merritt,2012,July,20.6
20261,Kamloops_Merritt,2012,July,9.1
20262,Kamloops_Merritt,2012,July,1.0
20263,Kamloops_Merritt,2012,August,2.4
20264,Coastal_Pemberton,2012,August,1.6
20265,Coastal_Pemberton,2012,August,1.8
20266,Coastal_Pemberton,2012,September,0.9
20267,Coastal_SunshineCoast,2012,May,1.0
20268,Coastal_SunshineCoast,2012,August,0.2
20269,Coastal_SunshineCoast,2012,August,9.0
20270,Coastal_SunshineCoast,2012,September,4.2
20271,Cariboo_Chilcotin,2013,August,2.3
20272,Cariboo_Chilcotin,2013,August,1.3
20273,Cariboo_Chilcotin,2013,July,1208.0
20274,Cariboo_Chilcotin,2013,August,1.0
20275,PrinceGeorge_FortNelson,2013,June,1029.6
20276,PrinceGeorge_FortNelson,2013,June,11.3
20277,PrinceGeorge_FortNelson,2013,June,2.1
20278,PrinceGeorge_FortNelson,2013,June,0.9
20279,Kamloops_Merritt,2012,August,1.8
20280,Kamloops_Merritt,2012,August,14.4
20281,Kamloops_Merritt,2012,August,0.0
20282,Kamloops_Merritt,2012,August,43.1
20283,Kamloops_Merritt,2012,August,20.0
20284,Kamloops_Merritt,2012,August,8.4
20285,Coastal_SunshineCoast,2012,September,0.1
20286,Coastal_SouthIsland,2012,September,13.6
20287,Coastal_SouthIsland,2012,September,5.2
20288,Coastal_SouthIsland,2012,September,4.2
20289,Coastal_NorthIslandMidCoast,2012,May,2.3
20290,Cariboo_Chilcotin,2013,August,1.6
20291,Cariboo_Chilcotin,2013,August,122.0
20292,Cariboo_Chilcotin,2013,August,1.4
20293,PrinceGeorge_FortNelson,2012,August,780.1
20294,PrinceGeorge_FortNelson,2012,July,938.9
20295,PrinceGeorge_FortNelson,2012,July,3010.9
20296,PrinceGeorge_FortNelson,2012,August,219.8
20297,PrinceGeorge_FortNelson,2012,August,61.6
20298,PrinceGeorge_FortNelson,2012,July,2.7
20299,PrinceGeorge_FortNelson,2012,August,24851.8
20300,PrinceGeorge_FortNelson,2012,July,2499.2
20301,PrinceGeorge_FortNelson,2012,July,2443.3
20302,Kamloops_Merritt,2012,August,5.1
20303,Kamloops_Merritt,2012,August,7.1
20304,Kamloops_Merritt,2012,September,1.8
20305,Coastal_NorthIslandMidCoast,2012,August,313.6
20306,Coastal_NorthIslandMidCoast,2012,August,28.6
20307,Coastal_NorthIslandMidCoast,2012,September,0.1
20308,Coastal_NorthIslandMidCoast,2012,September,14.6
20309,Cariboo_Chilcotin,2013,October,4.9
